width,wavelength,efficiency
3.5020201206207275,1.0274242162704468,0.02512703463435173
3.5020201206207275,1.0275251865386963,0.03621787205338478
3.5020201206207275,1.0276262760162354,0.044462427496910095
3.5020201206207275,1.0277272462844849,0.04815101623535156
3.5020201206207275,1.0278282165527344,0.0466342568397522
3.5020201206207275,1.0279293060302734,0.04045044630765915
3.5020201206207275,1.028030276298523,0.030873127281665802
3.5020201206207275,1.0281312465667725,0.020107552409172058
3.5020201206207275,1.0282323360443115,0.010327540338039398
3.5020201206207275,1.0283331871032715,0.00320430938154459
3.5020201206207275,1.0284342765808105,0.0001173673736047931
3.5020201206207275,1.0285353660583496,0.0012359737884253263
3.5020201206207275,1.0286363363265991,0.005982234142720699
3.5020201206207275,1.0287373065948486,0.013113162480294704
3.5020201206207275,1.0288383960723877,0.020883727818727493
3.5020201206207275,1.0289393663406372,0.027536053210496902
3.5020201206207275,1.0290403366088867,0.03160892426967621
3.5020201206207275,1.0291414260864258,0.032411716878414154
3.5020201206207275,1.0292423963546753,0.029821304604411125
3.5020201206207275,1.0293433666229248,0.024412032216787338
3.5020201206207275,1.0294444561004639,0.017430294305086136
3.5020201206207275,1.0295453071594238,0.010236593894660473
3.5020201206207275,1.029646396636963,0.0043458533473312855
3.5020201206207275,1.029747486114502,0.0007858409662730992
3.5020201206207275,1.0298484563827515,9.776123624760658e-05
3.5020201206207275,1.029949426651001,0.002250399673357606
3.5020201206207275,1.03005051612854,0.006534664425998926
3.5020201206207275,1.0301514863967896,0.011934884823858738
3.5020201206207275,1.030252456665039,0.017345402389764786
3.5020201206207275,1.0303534269332886,0.02136210724711418
3.5020201206207275,1.030454397201538,0.02334241196513176
3.5020201206207275,1.0305554866790771,0.022871587425470352
3.5020201206207275,1.0306565761566162,0.020051240921020508
3.5020201206207275,1.0307575464248657,0.015660317614674568
3.5020201206207275,1.0308585166931152,0.01046479120850563
3.5020201206207275,1.0309594869613647,0.00556217972189188
3.5020201206207275,1.0310604572296143,0.0018551001558080316
3.5020201206207275,1.0311615467071533,9.796355880098417e-05
3.5020201206207275,1.0312626361846924,0.0004826435470022261
3.5020201206207275,1.031363606452942,0.002804790623486042
3.5020201206207275,1.0314645767211914,0.006395496428012848
3.5020201206207275,1.031565546989441,0.01054347399622202
3.5020201206207275,1.0316665172576904,0.014345107600092888
3.5020201206207275,1.0317676067352295,0.01686846651136875
3.5020201206207275,1.0318686962127686,0.01773820072412491
3.5020201206207275,1.031969666481018,0.01677190326154232
3.5020201206207275,1.0320706367492676,0.014187099412083626
3.5020201206207275,1.032171607017517,0.010539917275309563
3.5020201206207275,1.0322725772857666,0.006583975162357092
3.5020201206207275,1.0323736667633057,0.0031304284930229187
3.5020201206207275,1.0324747562408447,0.0008018180960789323
3.5020201206207275,1.0325757265090942,1.6505234512464995e-08
3.5020201206207275,1.0326766967773438,0.0008059251704253256
3.5020201206207275,1.0327776670455933,0.0029935985803604126
3.5020201206207275,1.0328786373138428,0.00596929294988513
3.5020201206207275,1.0329797267913818,0.009198029525578022
3.5020201206207275,1.0330806970596313,0.011877370998263359
3.5020201206207275,1.0331817865371704,0.013565913774073124
3.5020201206207275,1.03328275680542,0.013861164450645447
3.5020201206207275,1.0333837270736694,0.012737087905406952
3.5020201206207275,1.033484697341919,0.010491207242012024
3.5020201206207275,1.033585786819458,0.007526884321123362
3.5020201206207275,1.0336867570877075,0.0044697728008031845
3.5020201206207275,1.0337878465652466,0.0019198840018361807
3.5020201206207275,1.033888816833496,0.00037042645271867514
3.5020201206207275,1.0339897871017456,3.7176192563492805e-05
3.5020201206207275,1.0340907573699951,0.0009665614925324917
3.5020201206207275,1.0341918468475342,0.0028892725240439177
3.5020201206207275,1.0342928171157837,0.005358307622373104
3.5020201206207275,1.0343939065933228,0.007899251766502857
3.5020201206207275,1.0344948768615723,0.00992049090564251
3.5020201206207275,1.0345958471298218,0.011063843034207821
3.5020201206207275,1.0346969366073608,0.011093378998339176
3.5020201206207275,1.0347980260849,0.010029827244579792
3.5020201206207275,1.0348989963531494,0.008052792400121689
3.5020201206207275,1.034999966621399,0.005645089782774448
3.504040479660034,1.024999976158142,0.11689208447933197
3.504040479660034,1.0251009464263916,0.14421816170215607
3.504040479660034,1.0252019166946411,0.15580493211746216
3.504040479660034,1.0253030061721802,0.149995818734169
3.504040479660034,1.0254039764404297,0.12906238436698914
3.504040479660034,1.0255050659179688,0.09810798615217209
3.504040479660034,1.0256060361862183,0.06429498642683029
3.504040479660034,1.0257070064544678,0.03331432119011879
3.504040479660034,1.0258080959320068,0.011062934063374996
3.504040479660034,1.0259090662002563,0.0007040739874355495
3.504040479660034,1.0260100364685059,0.002524392679333687
3.504040479660034,1.026111125946045,0.014545721933245659
3.504040479660034,1.0262120962142944,0.032793350517749786
3.504040479660034,1.026313066482544,0.052003245800733566
3.504040479660034,1.026414155960083,0.06839355081319809
3.504040479660034,1.0265151262283325,0.0778835117816925
3.504040479660034,1.026616096496582,0.07897123694419861
3.504040479660034,1.026717185974121,0.07152989506721497
3.504040479660034,1.0268181562423706,0.05773676186800003
3.504040479660034,1.0269191265106201,0.04029424488544464
3.504040479660034,1.0270202159881592,0.02346767485141754
3.504040479660034,1.0271211862564087,0.009574816562235355
3.504040479660034,1.0272221565246582,0.0015710712177678943
3.504040479660034,1.0273232460021973,0.0003306750440970063
3.504040479660034,1.0274242162704468,0.005433334968984127
3.504040479660034,1.0275251865386963,0.015021105296909809
3.504040479660034,1.0276262760162354,0.026622571051120758
3.504040479660034,1.0277272462844849,0.03743325173854828
3.504040479660034,1.0278282165527344,0.04530833661556244
3.504040479660034,1.0279293060302734,0.048331473022699356
3.504040479660034,1.028030276298523,0.04615753889083862
3.504040479660034,1.0281312465667725,0.03939324989914894
3.504040479660034,1.0282323360443115,0.02965310402214527
3.504040479660034,1.0283331871032715,0.018788853660225868
3.504040479660034,1.0284342765808105,0.009310033172369003
3.504040479660034,1.0285353660583496,0.002608336042612791
3.504040479660034,1.0286363363265991,2.376743395871017e-05
3.504040479660034,1.0287373065948486,0.0016460029873996973
3.504040479660034,1.0288383960723877,0.006814154796302319
3.504040479660034,1.0289393663406372,0.014141615480184555
3.504040479660034,1.0290403366088867,0.021768741309642792
3.504040479660034,1.0291414260864258,0.02815968543291092
3.504040479660034,1.0292423963546753,0.03191377967596054
3.504040479660034,1.0293433666229248,0.03229425847530365
3.504040479660034,1.0294444561004639,0.02930007502436638
3.504040479660034,1.0295453071594238,0.023602496832609177
3.504040479660034,1.029646396636963,0.016506647691130638
3.504040479660034,1.029747486114502,0.009436283260583878
3.504040479660034,1.0298484563827515,0.003838936798274517
3.504040479660034,1.029949426651001,0.000543550937436521
3.504040479660034,1.03005051612854,0.00022037129383534193
3.504040479660034,1.0301514863967896,0.0026348289102315903
3.504040479660034,1.030252456665039,0.0072163185104727745
3.504040479660034,1.0303534269332886,0.012640551663935184
3.504040479660034,1.030454397201538,0.01785474643111229
3.504040479660034,1.0305554866790771,0.021731005981564522
3.504040479660034,1.0306565761566162,0.023434985429048538
3.504040479660034,1.0307575464248657,0.022672975435853004
3.504040479660034,1.0308585166931152,0.019672058522701263
3.504040479660034,1.0309594869613647,0.01508361753076315
3.504040479660034,1.0310604572296143,0.009787404909729958
3.504040479660034,1.0311615467071533,0.004931257106363773
3.504040479660034,1.0312626361846924,0.0015605723019689322
3.504040479660034,1.031363606452942,4.179055758868344e-05
3.504040479660034,1.0314645767211914,0.0006530966493301094
3.504040479660034,1.031565546989441,0.003143204841762781
3.504040479660034,1.0316665172576904,0.006953617092221975
3.504040479660034,1.0317676067352295,0.011049565859138966
3.504040479660034,1.0318686962127686,0.014727980829775333
3.504040479660034,1.031969666481018,0.01708362251520157
3.504040479660034,1.0320706367492676,0.017742961645126343
3.504040479660034,1.032171607017517,0.016556575894355774
3.504040479660034,1.0322725772857666,0.01380111649632454
3.504040479660034,1.0323736667633057,0.010095172561705112
3.504040479660034,1.0324747562408447,0.00617580721154809
3.504040479660034,1.0325757265090942,0.0028537840116769075
3.504040479660034,1.0326766967773438,0.0006341785774566233
3.504040479660034,1.0327776670455933,1.3552124983107205e-05
3.504040479660034,1.0328786373138428,0.0009765706490725279
3.504040479660034,1.0329797267913818,0.003284892300143838
3.504040479660034,1.0330806970596313,0.006316081620752811
3.504040479660034,1.0331817865371704,0.009527454152703285
3.504040479660034,1.03328275680542,0.01216929592192173
3.504040479660034,1.0333837270736694,0.013686897233128548
3.504040479660034,1.033484697341919,0.01381585281342268
3.504040479660034,1.033585786819458,0.01255577988922596
3.504040479660034,1.0336867570877075,0.010172011330723763
3.504040479660034,1.0337878465652466,0.007160920184105635
3.504040479660034,1.033888816833496,0.004171869717538357
3.504040479660034,1.0339897871017456,0.0017176578985527158
3.504040479660034,1.0340907573699951,0.0002616056881379336
3.504040479660034,1.0341918468475342,8.425974374404177e-05
3.504040479660034,1.0342928171157837,0.001122393412515521
3.504040479660034,1.0343939065933228,0.0031452064868062735
3.504040479660034,1.0344948768615723,0.005649141501635313
3.504040479660034,1.0345958471298218,0.008149044588208199
3.504040479660034,1.0346969366073608,0.010110529139637947
3.504040479660034,1.0347980260849,0.011136810295283794
3.504040479660034,1.0348989963531494,0.011038120836019516
3.504040479660034,1.034999966621399,0.009853867813944817
3.5060606002807617,1.024999976158142,0.04331385716795921
3.5060606002807617,1.0251009464263916,0.08255884796380997
3.5060606002807617,1.0252019166946411,0.11978718638420105
3.5060606002807617,1.0253030061721802,0.14571505784988403
3.5060606002807617,1.0254039764404297,0.15579615533351898
3.5060606002807617,1.0255050659179688,0.14855490624904633
3.5060606002807617,1.0256060361862183,0.12688973546028137
3.5060606002807617,1.0257070064544678,0.09544074535369873
3.5060606002807617,1.0258080959320068,0.06118277460336685
3.5060606002807617,1.0259090662002563,0.030989281833171844
3.5060606002807617,1.0260100364685059,0.009665130637586117
3.5060606002807617,1.026111125946045,0.0003646672412287444
3.5060606002807617,1.0262120962142944,0.0032839393243193626
3.5060606002807617,1.026313066482544,0.015764400362968445
3.5060606002807617,1.026414155960083,0.034315142780542374
3.5060606002807617,1.0265151262283325,0.053596362471580505
3.5060606002807617,1.026616096496582,0.06938479095697403
3.5060606002807617,1.026717185974121,0.07844115793704987
3.5060606002807617,1.0268181562423706,0.07873395085334778
3.5060606002807617,1.0269191265106201,0.07065486907958984
3.5060606002807617,1.0270202159881592,0.056648485362529755
3.5060606002807617,1.0271211862564087,0.0390666201710701
3.5060606002807617,1.0272221565246582,0.022017594426870346
3.5060606002807617,1.0273232460021973,0.008714701980352402
3.5060606002807617,1.0274242162704468,0.0011928780004382133
3.5060606002807617,1.0275251865386963,0.000538170337677002
3.5060606002807617,1.0276262760162354,0.00602541072294116
3.5060606002807617,1.0277272462844849,0.015791084617376328
3.5060606002807617,1.0278282165527344,0.027611378580331802
3.5060606002807617,1.0279293060302734,0.038261666893959045
3.5060606002807617,1.028030276298523,0.045754242688417435
3.5060606002807617,1.0281312465667725,0.04838171973824501
3.5060606002807617,1.0282323360443115,0.045840274542570114
3.5060606002807617,1.0283331871032715,0.03872198238968849
3.5060606002807617,1.0284342765808105,0.02888806350529194
3.5060606002807617,1.0285353660583496,0.018024133518338203
3.5060606002807617,1.0286363363265991,0.008637792430818081
3.5060606002807617,1.0287373065948486,0.0022644910495728254
3.5060606002807617,1.0288383960723877,1.003052943815419e-06
3.5060606002807617,1.0289393663406372,0.0019625762943178415
3.5060606002807617,1.0290403366088867,0.00728972814977169
3.5060606002807617,1.0291414260864258,0.014665208756923676
3.5060606002807617,1.0292423963546753,0.02232758328318596
3.5060606002807617,1.0293433666229248,0.02861875295639038
3.5060606002807617,1.0294444561004639,0.03213164955377579
3.5060606002807617,1.0295453071594238,0.03223227709531784
3.5060606002807617,1.029646396636963,0.028983324766159058
3.5060606002807617,1.029747486114502,0.023153478279709816
3.5060606002807617,1.0298484563827515,0.016098421066999435
3.5060606002807617,1.029949426651001,0.008966120891273022
3.5060606002807617,1.03005051612854,0.003474148456007242
3.5060606002807617,1.0301514863967896,0.00043980026384815574
3.5060606002807617,1.030252456665039,0.00032438230118714273
3.5060606002807617,1.0303534269332886,0.0029231752268970013
3.5060606002807617,1.030454397201538,0.007520000915974379
3.5060606002807617,1.0305554866790771,0.013054070062935352
3.5060606002807617,1.0306565761566162,0.018282869830727577
3.5060606002807617,1.0307575464248657,0.021947195753455162
3.5060606002807617,1.0308585166931152,0.023491382598876953
3.5060606002807617,1.0309594869613647,0.02257443219423294
3.5060606002807617,1.0310604572296143,0.01937864162027836
3.5060606002807617,1.0311615467071533,0.01461614016443491
3.5060606002807617,1.0312626361846924,0.009490796364843845
3.5060606002807617,1.031363606452942,0.004713785834610462
3.5060606002807617,1.0314645767211914,0.0014097734820097685
3.5060606002807617,1.031565546989441,2.1850013581570238e-05
3.5060606002807617,1.0316665172576904,0.0007973164319992065
3.5060606002807617,1.0317676067352295,0.0033781633246690035
3.5060606002807617,1.0318686962127686,0.007223560940474272
3.5060606002807617,1.031969666481018,0.011320214718580246
3.5060606002807617,1.0320706367492676,0.014920499175786972
3.5060606002807617,1.032171607017517,0.017210286110639572
3.5060606002807617,1.0322725772857666,0.017733970656991005
3.5060606002807617,1.0323736667633057,0.01643027737736702
3.5060606002807617,1.0324747562408447,0.013607819564640522
3.5060606002807617,1.0325757265090942,0.00991770252585411
3.5060606002807617,1.0326766967773438,0.0059469155967235565
3.5060606002807617,1.0327776670455933,0.002615565899759531
3.5060606002807617,1.0328786373138428,0.0005557307158596814
3.5060606002807617,1.0329797267913818,2.838807449734304e-05
3.5060606002807617,1.0330806970596313,0.0010792083339765668
3.5060606002807617,1.0331817865371704,0.0034556929022073746
3.5060606002807617,1.03328275680542,0.006591019220650196
3.5060606002807617,1.0333837270736694,0.009767184965312481
3.5060606002807617,1.033484697341919,0.012303706258535385
3.5060606002807617,1.033585786819458,0.013756602071225643
3.5060606002807617,1.0336867570877075,0.01380066853016615
3.5060606002807617,1.0337878465652466,0.012449636124074459
3.5060606002807617,1.033888816833496,0.010040968656539917
3.5060606002807617,1.0339897871017456,0.007028565742075443
3.5060606002807617,1.0340907573699951,0.003984659910202026
3.5060606002807617,1.0341918468475342,0.00158286327496171
3.5060606002807617,1.0342928171157837,0.00022403252660296857
3.5060606002807617,1.0343939065933228,0.00011214402911718935
3.5060606002807617,1.0344948768615723,0.0012149042449891567
3.5060606002807617,1.0345958471298218,0.003266239073127508
3.5060606002807617,1.0346969366073608,0.005804784595966339
3.5060606002807617,1.0347980260849,0.008273059502243996
3.5060606002807617,1.0348989963531494,0.01021871343255043
3.5060606002807617,1.034999966621399,0.011174473911523819
3.5080807209014893,1.024999976158142,0.00028045583167113364
3.5080807209014893,1.0251009464263916,0.015883900225162506
3.5080807209014893,1.0252019166946411,0.04906659573316574
3.5080807209014893,1.0253030061721802,0.0884619653224945
3.5080807209014893,1.0254039764404297,0.12448731809854507
3.5080807209014893,1.0255050659179688,0.1486632525920868
3.5080807209014893,1.0256060361862183,0.1563030332326889
3.5080807209014893,1.0257070064544678,0.14691351354122162
3.5080807209014893,1.0258080959320068,0.12322116643190384
3.5080807209014893,1.0259090662002563,0.09108585119247437
3.5080807209014893,1.0260100364685059,0.05687406659126282
3.5080807209014893,1.026111125946045,0.027378659695386887
3.5080807209014893,1.0262120962142944,0.0075934287160634995
3.5080807209014893,1.026313066482544,9.248670539818704e-05
3.5080807209014893,1.026414155960083,0.0043886927887797356
3.5080807209014893,1.0265151262283325,0.017947500571608543
3.5080807209014893,1.026616096496582,0.03664906322956085
3.5080807209014893,1.026717185974121,0.05613185092806816
3.5080807209014893,1.0268181562423706,0.07113379240036011
3.5080807209014893,1.0269191265106201,0.07899695634841919
3.5080807209014893,1.0270202159881592,0.07818758487701416
3.5080807209014893,1.0271211862564087,0.06918834149837494
3.5080807209014893,1.0272221565246582,0.05424905940890312
3.5080807209014893,1.0273232460021973,0.036737289279699326
3.5080807209014893,1.0274242162704468,0.0198772344738245
3.5080807209014893,1.0275251865386963,0.007275911048054695
3.5080807209014893,1.0276262760162354,0.0007343955221585929
3.5080807209014893,1.0277272462844849,0.0009022188605740666
3.5080807209014893,1.0278282165527344,0.007167174480855465
3.5080807209014893,1.0279293060302734,0.01735730841755867
3.5080807209014893,1.028030276298523,0.029151830822229385
3.5080807209014893,1.0281312465667725,0.039584264159202576
3.5080807209014893,1.0282323360443115,0.04643198847770691
3.5080807209014893,1.0283331871032715,0.048419270664453506
3.5080807209014893,1.0284342765808105,0.0452641025185585
3.5080807209014893,1.0285353660583496,0.037665847688913345
3.5080807209014893,1.0286363363265991,0.027515191584825516
3.5080807209014893,1.0287373065948486,0.016759630292654037
3.5080807209014893,1.0288383960723877,0.007599588017910719
3.5080807209014893,1.0289393663406372,0.001719003077596426
3.5080807209014893,1.0290403366088867,2.0169316485407762e-05
3.5080807209014893,1.0291414260864258,0.002422213787212968
3.5080807209014893,1.0292423963546753,0.008112849667668343
3.5080807209014893,1.0293433666229248,0.015685085207223892
3.5080807209014893,1.0294444561004639,0.023266823962330818
3.5080807209014893,1.0295453071594238,0.02927270159125328
3.5080807209014893,1.029646396636963,0.03236953541636467
3.5080807209014893,1.029747486114502,0.03202391043305397
3.5080807209014893,1.0298484563827515,0.028467772528529167
3.5080807209014893,1.029949426651001,0.022315550595521927
3.5080807209014893,1.03005051612854,0.015132809989154339
3.5080807209014893,1.0301514863967896,0.008254827000200748
3.5080807209014893,1.030252456665039,0.0029058423824608326
3.5080807209014893,1.0303534269332886,0.00025697893579490483
3.5080807209014893,1.030454397201538,0.0004861150518991053
3.5080807209014893,1.0305554866790771,0.0034018931910395622
3.5080807209014893,1.0306565761566162,0.008256906643509865
3.5080807209014893,1.0307575464248657,0.013705706223845482
3.5080807209014893,1.0308585166931152,0.018758490681648254
3.5080807209014893,1.0309594869613647,0.022266816347837448
3.5080807209014893,1.0310604572296143,0.023526158183813095
3.5080807209014893,1.0311615467071533,0.02225111797451973
3.5080807209014893,1.0312626361846924,0.018921853974461555
3.5080807209014893,1.031363606452942,0.014075696468353271
3.5080807209014893,1.0314645767211914,0.008911363780498505
3.5080807209014893,1.031565546989441,0.004276978317648172
3.5080807209014893,1.0316665172576904,0.0010948277777060866
3.5080807209014893,1.0317676067352295,3.7646216810571786e-07
3.5080807209014893,1.0318686962127686,0.001019456423819065
3.5080807209014893,1.031969666481018,0.0037822455633431673
3.5080807209014893,1.0320706367492676,0.00769171305000782
3.5080807209014893,1.032171607017517,0.011833995580673218
3.5080807209014893,1.0322725772857666,0.015312466770410538
3.5080807209014893,1.0323736667633057,0.017392108216881752
3.5080807209014893,1.0324747562408447,0.017697466537356377
3.5080807209014893,1.0325757265090942,0.016231641173362732
3.5080807209014893,1.0326766967773438,0.01323053427040577
3.5080807209014893,1.0327776670455933,0.009388172067701817
3.5080807209014893,1.0328786373138428,0.005555922165513039
3.5080807209014893,1.0329797267913818,0.0023259613662958145
3.5080807209014893,1.0330806970596313,0.0004195084038656205
3.5080807209014893,1.0331817865371704,7.119057408999652e-05
3.5080807209014893,1.03328275680542,0.0013253687648102641
3.5080807209014893,1.0333837270736694,0.0038191236089915037
3.5080807209014893,1.033484697341919,0.006933649070560932
3.5080807209014893,1.033585786819458,0.010079830884933472
3.5080807209014893,1.0336867570877075,0.012551836669445038
3.5080807209014893,1.0337878465652466,0.013846319168806076
3.5080807209014893,1.033888816833496,0.013727283105254173
3.5080807209014893,1.0339897871017456,0.01225339062511921
3.5080807209014893,1.0340907573699951,0.00969433132559061
3.5080807209014893,1.0341918468475342,0.0066458736546337605
3.5080807209014893,1.0342928171157837,0.003702986054122448
3.5080807209014893,1.0343939065933228,0.0013747713528573513
3.5080807209014893,1.0344948768615723,0.0001471058203605935
3.5080807209014893,1.0345958471298218,0.00017510211910121143
3.5080807209014893,1.0346969366073608,0.0014083206187933683
3.5080807209014893,1.0347980260849,0.003526340238749981
3.5080807209014893,1.0348989963531494,0.006128562614321709
3.5080807209014893,1.034999966621399,0.008559271693229675
3.510101079940796,1.024999976158142,0.04566889628767967
3.510101079940796,1.0251009464263916,0.008317314088344574
3.510101079940796,1.0252019166946411,0.0007776813581585884
3.510101079940796,1.0253030061721802,0.018327582627534866
3.510101079940796,1.0254039764404297,0.052352990955114365
3.510101079940796,1.0255050659179688,0.09213396161794662
3.510101079940796,1.0256060361862183,0.12694917619228363
3.510101079940796,1.0257070064544678,0.14991575479507446
3.510101079940796,1.0258080959320068,0.15609098970890045
3.510101079940796,1.0259090662002563,0.145252525806427
3.510101079940796,1.0260100364685059,0.12048134207725525
3.510101079940796,1.026111125946045,0.08761181682348251
3.510101079940796,1.0262120962142944,0.05356575921177864
3.510101079940796,1.026313066482544,0.025355413556098938
3.510101079940796,1.026414155960083,0.0064941877499222755
3.510101079940796,1.0265151262283325,6.481461696239421e-06
3.510101079940796,1.026616096496582,0.005170863121747971
3.510101079940796,1.026717185974121,0.01970406249165535
3.510101079940796,1.0268181562423706,0.03871414065361023
3.510101079940796,1.0269191265106201,0.05790616571903229
3.510101079940796,1.0270202159881592,0.07223214209079742
3.510101079940796,1.0271211862564087,0.07945719361305237
3.510101079940796,1.0272221565246582,0.07785321772098541
3.510101079940796,1.0273232460021973,0.06828347593545914
3.510101079940796,1.0274242162704468,0.052804239094257355
3.510101079940796,1.0275251865386963,0.03517293930053711
3.510101079940796,1.0276262760162354,0.018734831362962723
3.510101079940796,1.0277272462844849,0.006592676043510437
3.510101079940796,1.0278282165527344,0.0004848130338359624
3.510101079940796,1.0279293060302734,0.0012245994294062257
3.510101079940796,1.028030276298523,0.007895348593592644
3.510101079940796,1.0281312465667725,0.018407315015792847
3.510101079940796,1.0282323360443115,0.03005281277000904
3.510101079940796,1.0283331871032715,0.04036193713545799
3.510101079940796,1.0284342765808105,0.04681548476219177
3.510101079940796,1.0285353660583496,0.048389896750450134
3.510101079940796,1.0286363363265991,0.04480554163455963
3.510101079940796,1.0287373065948486,0.036951251327991486
3.510101079940796,1.0288383960723877,0.02658170461654663
3.510101079940796,1.0289393663406372,0.01586802676320076
